start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,title,description,property_type,operation_type
2019-10-17,2019-10-20,2019-10-17,-34.571432,-58.484648,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,45.0,40.0,130000.0,USD,Departamento de 2 ambientes en Venta en Villa urquiza,"Excelente 2 ambientes contrafrente con balcon terraza, 45m2, 8 años de antiguedad, edificio de buena calidad constructiva!, living-comedor, hermosa cocina con barra desayunadora, piso de porcelanato, baño completo con bañera, termotanque central, instalacion con conexion para aire split, Apto profesional, Amenities: SUM, solarium, parrilla. Buena ubicacion a 3 cuadras de Subte B (J.M de Rosas)!  Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. COMERCIALIZA INMOBILIARIA MIGLIORISI - T.E.: 11-52734599 / 11-52721892",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.5033034,-58.4946338,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,2.0,1.0,1.0,33.0,33.0,120000.0,USD,"Luminoso departamento en venta, Av. Maipu 3500, La Lucila.","OPORTUNIDAD!! CON RENTA.Departamento en venta de 2 ambientes. Muy cómodo y funcional. Excelente ubicación, sobre Av. Maipú en La Lucila. Zona de fácil acceso, con múltiples lineas de transporte y comercios cercanos al lugar.El departamento cuenta con cochera propia y se encuentra en buen estado, muy luminoso. Se compone de un dormitorio y un baño completo. Zampone PropiedadesC.U.C.I.C.B.A. 4673 - C.S.I. 5793 / ",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.53703,-58.5184581,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,2.0,1.0,1.0,40.0,40.0,93000.0,USD,Dos ambientes en Florida Oeste Apto crédito,"Muy buen departamento con un dormitorio. Luminoso, cocina separada. Terraza del edificio transitable.Para más información, consúltenos sin compromiso. Estamos para asesorarlo. Corredor Responsable: Francisco Elías CPMCLZ N°4114",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.497606299999994,-58.4880635,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,3.0,1.0,1.0,60.0,57.0,210000.0,USD,REED VENDE Excelente departamento en La Lucila. REAL OPORTUNIDAD!!,"Hermoso departamento de 3 ambientes, remodelado a 2, ubicado a metros de la estación y centro comercial de La Lucila.Living comedor con cocina integrada. Baño completo con hidromasaje. Amplio dormitorio. Hermosa vista. El departamento es muy luminoso. Terraza. Real Oportunidad!!!Cochera cubierta.Expensas: $2200.-",Departamento,Venta
2019-10-17,2019-12-13,2019-10-17,-34.6304399,-58.3900765,Argentina,Capital Federal,Parque Patricios,1.0,1.0,1.0,27.0,27.0,45000.0,USD,"MONOAMBIENTE, PARQUE PATRICIOS, CABA.","Monoambiente dibisible en C,A,B,A, cerca de Hospital Garrahan, Semi nuevo, excelente estado.Aire acondicionado frio/calor,termotanque eléctrico ,Baño completo con bañera,cocina, mesada, mueble bajo mesada y anafe.APTO PROFESIONAL.",Departamento,Venta
2019-10-17,2019-11-01,2019-10-17,-34.6091881,-58.44311329999999,Argentina,Capital Federal,Parque Centenario,2.0,1.0,1.0,37.0,37.0,85000.0,USD,Departamento de 2 ambientes en Venta en Parque centenario,"Excelente departamento de dos ambientes interno, con patio y terraza compartida. Comoda unidad con cocina y lavadero independiente, dormitorio con placard. Muy buena distribucion.  Cerca de Cid campeador y muy cercar de parque centenario. Ideal primera vivienda o quien busque departamento para invertir!! - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,2019-10-27,2019-10-17,-34.60327720000001,-58.428012800000005,Argentina,Capital Federal,Parque Centenario,2.0,1.0,1.0,33.0,33.0,88000.0,USD,Departamento de 2 ambientes en Venta en Parque centenario,"2 AMBIENTES MUY LUMINOSO. EN BUEN ESTADO. $1.200 EXPENSAS!!!  A METROS DE AVDA. CORRIENTES.CERCA SUBTE. MUCHAS LINEAS DE COLECTIVO. HOSPITAL ITALIANO. PQUE.CENTENARIO. UTN. UP.  IDEAL INVERSOR. A MANO DE TODO.. AMPLIA OFERTA GASTRONOMICA POR LA ZONA.  COMERCIALIZA CORRIENTES 4599 SRL . 52721894 - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",Departamento,Venta
2019-10-17,9999-12-31,2019-10-17,-34.5796026,-58.5354894,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,2.0,1.0,1.0,56.0,53.0,100000.0,USD,VENTA DE DEPARTAMENTO 2 AMBIENTES EN SAN MARTIN,"Se trata de un departamento de 2 ambientes y 1/2, de estilo en PH al frente. Consta de una superficie cubierta de 46,32 m2, un entrepiso de 6,49 m2 y una superficie descubierta de 3,13 m2, constituyendo así una superficie total de 55,94 m2. Está ubicado en plena zona céntrica, en la calle San Martín 1801 esquina Lincoln. Por la zona pasan una gran variedad de líneas de colectivo que se dirigen a Capital, tales como 78, 87, 176, 57, 343, 670, 304, etc.Al entrar al edificio nos encontramos con un hall de estilo con escalera en roble y mármol blanco de carrara, una verdadera fortaleza. Dentro del departamento hay un pequeño hall de distribución hacia el living de 4,50 m x 4,50 m, donde se comunica también con la cocina. Hacia el otro lado del distribuidor se accede al dormitorio (de las mismas dimensiones del living), el cual ofrece amplios ventanales con vista a la calle. Por tratarse de un departamento situado en la esquina, posee gran luminosidad. Tiene una altura de 4,50 m, lo que permite el agregado de un entrepiso.El inmueble se encuentra en excelente estado y está reciclado en su totalidad, con muros de 45 cm, pisos de pinotea plastificados y porcelanato. Se desarrollaron un total de 4 departamentos en el primer piso con instalaciones en Aquasystem y Sigas, todo en termofusión.Propiedad comercializada por Horacio Raúl Pereyra, tomo 13, folio 115, matrícula C.M.C.P.L.P 7186.",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.6264761,-58.462188,Argentina,Capital Federal,Villa General Mitre,2.0,1.0,1.0,45.0,45.0,95000.0,USD,Venta. Departamento 2 ambientes. Baulera. Excelente ubicación. Caracas y Bacacay. ,CARACTERÍSTICAS- Ambientes: 2- Superficie Total: 45m²- Superficie Cubierta: 45m²- Dormitorios: 1- Baños: 1.- Living Comedor.- Cocina.- Lavadero.- Baulera.- Expensas: $2.100.-- NEGOCIABLE.- APTO CRÉDITO.Riveros Negocios InmobiliariosCPI 6370CMCPSI 6392Cel. +54 11 Tel.  +54 11 ,Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.710145715,-58.3862820995,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,3.0,2.0,1.0,250.0,250.0,210000.0,USD,Departamentos tipo casa Centro de Lanus 2 y 3 ambientes,"Excelente ubicacion, pleno centro de Lanus.2 PH internos, uno de 3 ambientes y el otro de 2 ambientes, y posibilidad de 3ero. en el fondo, ubicado al lado del supermercado La Genovesa.Se ingresa por pasillo comun techado. Primer departamento de 3 ambientes; con living comedor con piso de ceramica, cocina separada con alacena y bajo mesada, 2 dormitorios, el principal con placard empotrado, baño completo. Todos los ambientes iluminados y ventilados.El segundo departamento de 2 ambientes muy iluminados, con cocina comedor con barra desayunador, dormitorio y baño totalmente instalado.Al fondo un amplio parque donde actualmente se encuentra una casa pre fabricada.",PH,Venta
2019-10-17,2019-11-02,2019-10-17,-34.7094734,-58.38229200000001,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,3.0,2.0,1.0,144.0,130.0,150000.0,USD,Ph y dto 2 ambientes en venta en Lanús Este,"Excelente oportunidad,en una de las mejores zonas de Lanús Este.La propiedad es un departamento al frente con cochera cubierta,líving súper grande y luminoso, cocina comedor integrado en muy buen estado, 2 dormitorios, baño reciclado a nuevo,al fondo un hermoso patio que le da  gran luminosidad y ventilación.En el piso de arriba por escalera totalmente independiente su ingreso,un departamento de dos ambientes muy moderno , con cocina comedor y dormitorio en suite en excelente estado.Hermosa propiedad para compartir con algún miembro de la familia que necesite independencia o bien para quien quiera recibir mensualmente una renta.Martillero Responsable :Alejandra Roccisano CMCPAL 380",PH,Venta
2019-10-17,2019-10-31,2019-10-17,-34.6009881129,-58.4330614828,Argentina,Capital Federal,Almagro,3.0,2.0,1.0,70.0,70.0,159500.0,USD,Depto.tipo casa de 3 ambientes en Venta en Almagro,"Muy lindo PH, con terraza propia, 96m2! por escalera, en muy buen estado general, en la terraza se puede construir una parrilla, tiene un espacio para multiple uso, con piso de parquet, baño completo con bañera, estufa hogar, 1 aire f/c, Apto profesional. Buena ubicacion a una cuadra subte B (A. Gallardo) - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. COMERCIALIZA INMOBILIARIA MIGLIORISI - AV. CORRIENTES 4599 - T.E.: 11-52734599 / 11-52721892",PH,Venta
2019-10-17,2019-11-15,2019-10-17,-34.588193700000005,-58.42723879999999,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,55.0,50.0,160000.0,USD,VENTA simpático PH en el corazón del SOHO con terraza y parrilla USD 160.000,"Edificio SIN EXPENSAS - APTO PROFESIONAL!!Edificio con 4 PH en el corazón del SohoSe compone de 2 PH en PB y otros 2 en 1er piso.2 Terrazas: una por cada 2 deptosRECICLADOSimpático y muy luminosoAntigüedad: 45 añosOrientación: norteSuperficie cubierta: 50 m2 mas patPH:LIVING / COMEDOR, COCINA AMERICANA, PATIO, 2 DORMITORIOS, 1 BAÑO COMPLETO - TERRAZA COMPARTIDA CON PARRILLAPLANTA BAJA:Palier semi privado con escalera hacia 1er piso y terrazasLiving / comedor 4,5 x 3 con Aire Acond Split f/cZona de cocina americana 4 x 2 con salida a patioPatio 3,8 x 1,3 con lavadero1er. Dormitorio 3,4 x 3 con Aire Acond Split f/c2do. Dormitorio 2,8 x 2,7 con placa Ecosol1 Baño con ducha2DO. PISO:Terraza compartida con otro PH con gran espacio y parrillaEdificio SIN cocheraNro de pisos: 2Deptos por piso: 2 (4 PH en total)Tipo de piso: porcelanato imitación maderaServicios individuales:     Calefacción: por equipos split frío/calor y placa Ecosol en 1 Dormitorio     Agua caliente: calefónABL $380",PH,Venta
2019-10-17,9999-12-31,2019-10-17,-34.570141,-58.470428000000005,Argentina,Capital Federal,Belgrano,2.0,2.0,1.0,53.0,44.0,145000.0,USD,Venta PH en Belgrano Capital Federal JURAMENTO  3800,"PH en Venta, VENTA- PH 2 AMBIENTES Y MEDIO -SIMPATICO- JURAMENTO AL 3800-BELGRANO R,  con una superficie total de 53m²,   2 ambientes, . Lindo y atípico PH EN BELGRANO R!!!2 AMBIENTES Y MEDIO LATERAL LIVING/COMEDOR-1 DORMITORIO, 2do dormitorio que hoy se utiliza como vestidorCOCINA,  BAÑO COMPLET0HERMOSO PATIO CON DECK.RECICLADO!!!POSEE ENTRADA COMUN POR PASILLO, EL DEPTO ESTA EN PLANTA BAJA.EL EDIFICIO CUENTA CON 9 DEPARTAMENTOSINMEJORABLE UBICACION, A MTS DE LA ESTACION DE FFCC BELGRANO RSIN EXPENSAS!!!Sup.total: 53 MtsSup.Cub: 44 MtsSup.Desc: 9 MtsTechos altos, silencioso y luminoso. Bastante lugar para estacionar frente del edificio. Seguridad en la esquina.Se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. Las expensas pueden sufrir variaciones.. Para más información visite nuestro sitio web http://",PH,Venta
2019-10-17,2019-10-28,2019-10-17,-34.5936501,-58.4073547,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,78.0,62.0,149000.0,USD,Excelente inmueble  bien ubicado  con 2 dormitorios y patio ,"Excelente departamento de tres ambientes con patio. Estado original bueno, luminoso. Cocina separada con espacio para lavadero. Baño completo, con bañera. Dos dormitorios con placard y piso de parquet. Living comedor amplio. Patio de unos 17 m2.Muy bien ubicado a una cuadra de Av Santa Fe y subte Agüero, tres cuadras de Av Pueyrredón y a cuatro cuadras de Av Cnel. Díaz.Visite con personal de la firma. ",PH,Venta
2019-10-17,2019-10-24,2019-10-17,-34.5936501,-58.4073547,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,78.0,62.0,149000.0,USD,Excelente inmueble  bien ubicado  con 2 dormitorios y patio ,"Excelente departamento de tres ambientes con patio. Estado original bueno, luminoso. Cocina separada con espacio para lavadero. Baño completo, con bañera. Dos dormitorios con placard y piso de parquet. Living comedor amplio. Patio de unos 17 m2.Muy bien ubicado a una cuadra de Av Santa Fe y subte Agüero, tres cuadras de Av Pueyrredón y a cuatro cuadras de Av Cnel. Díaz.Visite con personal de la firma. ",PH,Venta
2019-10-17,2019-10-31,2019-10-17,-34.5923711598,-58.467638110900005,Argentina,Capital Federal,Chacarita,3.0,2.0,1.0,125.0,125.0,260000.0,USD,Depto.tipo casa de 3 ambientes en Venta en Chacarita,".INTERESANTE PH CON ENTRADA INDEPENDIENTE.AL FRENTE (SOLO 2 UNIDADES) SIN EXPENSAS!!! LOCAL,Y PATIO AL FRENTE (QUE SE USA COMO COCHERA). ADEMAS DE UNPATIO INTERNO CON ACCESO A IMPORTANTE TERRAZA. CAÑERIAS(TODAS) A NUEVO. BUEN ESTADO GENERAL.. UBICADO EN ZONA MUY TRANQUILA,DE CASAS BAJAS. ACCESO A MEDIOS DETRANSPORTE VARIADO. CERCA A AV. DELCAMPO. FRENTE A UNA ESCUELA. COMERCIALIZA CORRIENTES 4599 SRL 5272765982 Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",PH,Venta
2019-10-17,9999-12-31,2019-10-17,-34.637867,-58.49337,Argentina,Capital Federal,Villa Luro,3.0,2.0,2.0,70.0,70.0,120000.0,USD,Venta PH en Villa Luro Capital Federal White 100,"PH en Venta, EXCELENTE PH TRES AMBIENTES CON DOS PATIOS,  con una superficie total de 70m²,   3 ambientes, . Ph en planta baja contra frente, de tres ambientes.  Solo 4 unidades en el lote.Hall de distribuciónLiving, guardillaCocina separada con muebles de bajo mesada y alacenaUn dormitorio grande de aproximadamente 5x4  con placard y otro chicoBaño completo y ToiletteDos patiosMuy luminoso y ventiladoSin expensasSuperficie cub. Aprox 70 m2. Para más información visite nuestro sitio web http://",PH,Venta
2019-10-17,2019-11-01,2019-10-17,-34.5853302411,-58.4443150666,Argentina,Capital Federal,Villa Crespo,3.0,2.0,1.0,90.0,90.0,225000.0,USD,Depto.tipo casa de 3 ambientes en Venta en Villa crespo,"Departamento desarrollado en primer piso por escalera al frente con balcon corrido. Recepción, living-comedor al frente con balcón a Av. Córdoba, un dormitorio al frente, un baño completo y toillete. Zona de productoras de cine y TV. Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.",PH,Venta
2019-10-17,2019-10-31,2019-10-17,-34.6009881129,-58.4330614828,Argentina,Capital Federal,Parque Centenario,3.0,2.0,1.0,70.0,70.0,159500.0,USD,Depto.tipo casa de 3 ambientes en Venta en Parque centenario,"Muy lindo PH, con terraza propia, 96m2! por escalera, en muy buen estado general, en la terraza se puede construir una parrilla, tiene un espacio para multiple uso, con piso de parquet, baño completo con bañera, estufa hogar, 1 aire f/c, Apto profesional. Buena ubicacion a una cuadra subte B (A. Gallardo) - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. COMERCIALIZA INMOBILIARIA MIGLIORISI - AV. CORRIENTES 4599 - T.E.: 11-52734599 / 11-52721892",PH,Venta
2019-10-17,2019-10-31,2019-10-17,-34.6026793779,-58.4387198196,Argentina,Capital Federal,Parque Centenario,3.0,2.0,1.0,55.0,55.0,168000.0,USD,Depto.tipo casa de 3 ambientes en Venta en Parque centenario,"SOLO PARA INVERSORES - ALQUILADO CON UN BUEN CANON E INQUILINO -PH 3 AMB DE 96 MTS TOTALES  CON PATIO  DE 5.50 X 3.00 Y TERRAZA MUY AMPLIA DE 8.00 X 4.50 MTS LO QUE PERMITE INCLUIR PARRILLA Y UNA PILETA O POSIBILIDAD DE AMPLIAR - DE EXCELENTE LUMINOSIDAD DADO QUE NO TIENE EDIFICIOS ALTOS ALREDEDOR Y NO HAY POSIBILIDAD DE CONSTRUIRLOS - UBICADO EN PLENO BARRIO DE VILLA CRESPO A DOS CUADRA DE AV. CORRIENTES , DOS DE SCALABRINI ORTIZ Y TRES DEL PARQUE CENTENARIO., SUMADO A LA CERCANIA DE LOS BANCOS , COLEGIOS , INSTITUCIONES PUBLICAS Y NUMEROSOS MEDIOS DE TRANPORTES QUE LO HACEN UNA ZONA PRIVILEGIADA - COMERCIALIZA MIGLIORISI - CORRIENTES 5500 - TEL 52190411 WHATSAPP 1159336455",PH,Venta
2019-10-17,2020-01-15,2019-10-17,,,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,3.0,2.0,2.0,89.0,79.0,219000.0,USD,Venta Duplex super luminoso y comodo en Sendero Nordelta,"Hermoso departamento Duplex, ubicado en el Barrio Sendero en Nordelta, desarrollado en dos plantas con vista a la pileta. Súper luminoso, practico y cómodo con muy buena ventilación. En planta Baja: living comedor con cocina integrada , toilette de recepción , balcón aterrazado con parrilla. Cochera.En planta Alta: Dos amplios cuartos con placares completos,  baño completo con ventilaciónLa unidad cuenta con calefacción por loza radiante y splits en todos los ambientesEl complejo cuenta con pileta, cancha de tenis y cancha de futbol.",Casa,Venta
2019-10-17,9999-12-31,2019-10-17,-34.630374200000006,-58.707595700000006,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,3.0,2.0,1.0,292.0,90.0,110000.0,USD,CASA 3 AMBIENTES SOBRE LOTE 10 X 20,"ITUZAINGO NORTE:  Casa tres ambientes con garage para 2 autos  sobre lote 10 x20 , consta de dos dormitorios, living comedor, cocina comedor diario , bao , lavadero fondo libre , Apto crdito ,venta directa,  ideal inversor se escucha propuesta  .Publicado por LEDESMA PROPIEDADES a traves INMOMAP",Casa,Venta
2019-10-17,2019-12-23,2019-10-17,-34.631642,-58.360932,Argentina,Capital Federal,Boca,3.0,2.0,1.0,67.0,60.0,140000.0,USD,Av. Alte Brown 800 La Boca Depto 3 amb u$140.000,"Depto 3 ambientes al contrafrente con vista abierta, piso 7º. Sup total 67.37 m2. 60 m2 cub + 7.37 m2 de balcón. Funcional distribución, muy luminoso. Cocina con doble circulación, lavadero incorporado, baño completo y amplio hall de distribución con placard. Dos dormitorios con placard, el principal con salida a balcón corrido. Muy buen estado de uso y conservación.Edificio de 10 pisos. Ascensores 2. Exp. $ 3500 (octubre). Cochera en alquiler en el edificio. Antigüedad 30 años.Excelente ubicación; frente a Farmacity, Carrefour Express y banco Francés.  A cuadras de la Usina del Arte y Paseo del Bajo.Colectivos:8, 25, 29, 33, 46, 53, 64, 86, 129, 130, 152, 159, 168Ley 5115: EXCEPTO que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas.-Solo para Alquileres, Ley 5859 art 5 Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos de vivienda que sean personas físicas, y el monto máximo de comisión que se le puede requerir a los propietarios será 4,15 % del valor total del respectivo contrato. --Te ofrecemos nuestro SERVICIO de GESTIÓN DE CRÉDITO HIPOTECARIO - SIN COSTO ADICIONAL -- Venta sujeta a la obtención del COTI por parte del propietario.-Las medidas son aproximadas, las reales surgen del titulo o plano de mensura.-Las reservas se toman exclusivamente en la inmobiliaria con el matriculado - Matricula CPI 6099.--",Departamento,Venta
2019-10-17,2019-10-31,2019-10-17,-34.6043282106,-58.4029247813,Argentina,Capital Federal,Once,3.0,2.0,1.0,81.0,75.0,169800.0,USD,Departamento de 3 ambientes en Venta en Once,"HERMOSO SEMIPISO DE 3 AMPLISIMOS AMBIENTES AL FRENTE CON DEPENDENCIA DE SERVICIO QUE CONSERVA EL ESTILO DE EPOCA CON DETALLES DE CATEGORIA  CON GARGANTAS, COLUMNAS Y MOLDURAS  SEÑORIALES  -LIVING Y COMEDOR EN UN ESPACIO DE 8 X 3.50  Y AMBAS HABITACIONES CON MEDIDAS AMPLIAS Y GRANDES PLACARES , TODOS ELLOS CON PISOS DE PARQUET DE PRIMERA PLASTIFICADOS, POSEE   DOBLE CIRCULACION  Y  ENTRADA DE SERVICIO, COCINA Y BAÑOS RECICLADOS EN FORMA MODERNA CON UN GRAN LAVADERO INDEPENDIENTE - BALCON MUY AMPLIO AL FRENTE CON PANORAMICA VISTA SOBRE LA TRADICIONAL CALLE CORRIENTES Y QUE SINDO UN PISO ALTO RESULTA SILENCIOSO -  UBICADO EN ZONA ESTRATEGICA DE GRANDES COMERCIOS DE TODOS RUBROS, TEATROS , BANCOS Y GASTRONOMIA  Y UNA UBICACION PREFERENCIAL  DADO LOS DIVERSOS MEDIOS DE COMUNICACION ENTRE ELLOS EL SUBTE B QUE COMBINA HACIA TODOS LOS PUNTOS - EN LA ENTRADA Y EL ASCENSOR DEL EDIFICIO SE ESTAN REALIZANDO TODAS LAS REFORMAS A NUEVO QUE QUEDARA IMPECABLE- COMERCIALIZA MIGLIORISI - CORRIENTES 5500 - 1152190411 O WHATSAPP AL 1159336455",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.4499732,-58.7520286,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,3.0,2.0,3.0,106.0,86.0,306000.0,USD,IMPERDIBLE  EN LA MAGDALENA PILAR!,"DEPARTAMENTO DE 3 AMBIENTES .2 DORMITORIOS,3 BAÑOS,COCHERA.SUPERFICIES DE 110 MTS2 APROXIMADAMENTE, 86 METROS CUBIERTOS- CON COCHERA - INMEJORABLE UBICACIÓN !!",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,,,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,3.0,2.0,2.0,82.0,82.0,255000.0,USD,VENTA DEPARTAMENTO PILAR LA MAGDALENA 3 AMBIENTES A ESTRENAR BALCON PARRILLA PILETA ,"LA MAGDALENA. TORTUGAS. ENTREGA INMEDIATA. AMENITIES. ...departamento de 3 ambientes en esquina. Dormitorio principal con baño en suite. Vestidor. Segundo dormitorio. baño completo. Living Comedor. Cocina abierta con barra. Lavadero. Terraza semicubierta con parrilla. Cochera fija. Superficie. 82 mts cubiertos. 32 mts semicubiertos. 12,5 mts cochera. Total 126,5 mts. Se entrega con iluminacion, espejos en los baños, placares, interiores, muebles de cocina. Listo para ingresar!!! Amenities: seguridad 24hs, gran piscina, solarium, roof garden, cocheras fijas y de cortesia en PB. El complejo se encuentra ubicado en el KM 38, 5 de Panamericana Ramal Pilar, lindero con el Tortugas Country Club. Con acceso directo desde la autopista y a solo 150mts desde la misma. Muy cerquita de centros comerciales, shoppings, supermercados, restaurantes y numerosos barrios cerrados y countries. Es un lugar espectacular rodeado de frondosa arboleda y un predio de 3200m2 de parque, el emprendimiento se desarrolla en un edificio conformado por PB con jardines y tres pisos todos con balcón terraza y parrilla. Departamentos de 3 ambientes, dormitorios en suite, calefaccion por piso radiante, agua caliente por caldera indivifual, instalacion prevista para aire acondicionado, carpinteria de PVC o aluminio, balcones terraza con barandas vidriadas, parilla individual en cada terraza, revestimientos de primera calidad.CORREDOR RESPONSABLE : MATIAS CASTELLI CUCICBA 3678 / CMCPSI 6099",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.4499732,-58.7520286,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,3.0,2.0,3.0,106.0,86.0,306000.0,USD,IMPERDIBLE DEPARTAMENTO  EN MAGDALENA PILAR!,"DEPARTAMENTO DE 3 AMBIENTES .2 DORMITORIOS,3 BAÑOS,COCHERA.SUPERFICIES DE 110 MTS2 APROXIMADAMENTE, 86 METROS CUBIERTOS- CON COCHERA - INMEJORABLE UBICACIÓN !!",Departamento,Venta
2019-10-17,2019-12-23,2019-10-17,-34.45286110000001,-58.89898710000001,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,3.0,2.0,2.0,75.0,65.0,66250.0,USD,Duplex de 3 ambientes con amenities y cochera. Anticipo y FINANCIACIÓN,"Boutique Pilar es un desarrollo inmobiliario compuesto por doce (12) duplex de tres ambientes, cuatro (4) departamentos de dos ambientes y dos (2) unidades monoambientes. Unidades totalmente terminadas con parrillas en balcones terrazas o patios, ascensor, piscina solárium, seguridad y cochera fija cubierta.Boutique Pilar está ubicado a solo 300 metros del Acceso Panamericana (calle Guido). El edificio se encuentra a 200 metros de la Ruta 25 Centro de Pilar y a solo 2 minutos del centro comercial Palmas del Pilar, Torres del Sol, Paseo Champagnat y el nuevo Complejo Hey.Materiales y características:- carpinterías de aluminio tipo Módena o similar color Aluminio.- puertas interiores placas de MDF con marco de chapa.- materiales de instalación sanitaria Aquasystem, Awaduct o similar-- materiales de instalación de gas Sigas o similar.- materiales de instalación eléctrica ABB, Schneider o similar.- llaves y tomas Sica.- revestimientos de porcelanato/cerámico/hormigón alisado.- mesadas de granito tipo Gris Mara (a definir según proyecto).- muebles de baño de colgar o apoyar en madera color Wengue/blanco.- griferías Hidromet, FV o similar.- artefactos sanitarios Ferrum línea Bari (con mochila) o similar.- tanques de reserva Rotop- o similar.- frentes de placares corredizos en melamina color blanco.- cielorrasos bajos en placa de roca de yeso (dependiendo del ambiente).- pinturas interiores de látex al agua.- terminaciones exteriores en revestimiento plástico texturado/pintura para exteriores.- barandas metálicas de hierro con convertidor y color a definir.FINALIZACIÓN: Octubre 2021FINANCIACIÓN: anticipo de 66.250 dólares al boleto y saldo de 72 cuotas de $29000 + CAC.Para más información, consúltenos sin compromiso. Estamos para asesorarlo.Corredor Responsable: Francisco Elías CPMCLZ N°4114",Departamento,Venta
